order_id,datetime,customer_id,num_items,items,order_value,delivery_time_minutes,order_type,payment_method,day_of_week,hour,is_peak_hour,customer_rating,is_weekend,month
ORD-01223,2024-08-01 23:36:59.483941,CUST-0090,5,"Noodles, Beverage, Pasta, Pizza, Salad",58.57,28,Takeaway,Debit Card,Thursday,23,0,4,0,8
ORD-07860,2024-08-01 23:54:36.939215,CUST-0574,4,"Rice Bowl, Beverage, Noodles, Salad",39.22,17,Takeaway,Credit Card,Thursday,23,0,4,0,8
ORD-00337,2024-08-02 00:41:32.137426,CUST-0001,5,"Burger, Noodles, Sandwich, Salad, Sushi Roll",67.18,29,Takeaway,Credit Card,Friday,0,0,2,0,8
ORD-08014,2024-08-02 01:12:29.848658,CUST-0292,4,"Pizza, Dessert, Rice Bowl, Noodles",54.54,22,Takeaway,Cash,Friday,1,0,5,0,8
ORD-03110,2024-08-02 01:51:03.808015,CUST-0107,4,"Noodles, Sandwich, Dessert, Burger",41.37,40,Takeaway,Debit Card,Friday,1,0,5,0,8
ORD-02973,2024-08-02 04:45:36.040782,CUST-0221,5,"Pizza, Beverage, Salad, Rice Bowl, Dessert",55.57,14,Takeaway,Credit Card,Friday,4,0,3,0,8
ORD-03032,2024-08-02 05:00:04.634341,CUST-0583,5,"Salad, Pizza, Burger, Pasta, Rice Bowl",79.1,44,Takeaway,Digital Wallet,Friday,5,0,5,0,8
ORD-02763,2024-08-02 05:09:06.094643,CUST-0393,1,Salad,9.14,23,Takeaway,Debit Card,Friday,5,0,5,0,8
ORD-07855,2024-08-02 06:33:34.003339,CUST-0034,1,Burger,13.48,42,Takeaway,Debit Card,Friday,6,0,4,0,8
ORD-02167,2024-08-02 06:57:04.444175,CUST-0407,1,Sushi Roll,22.12,27,Takeaway,Credit Card,Friday,6,0,5,0,8
ORD-02236,2024-08-02 07:10:01.243555,CUST-0459,1,Burger,10.73,25,Takeaway,Credit Card,Friday,7,0,4,0,8
ORD-07704,2024-08-02 09:18:53.858417,CUST-0047,4,"Pasta, Rice Bowl, Dessert, Pizza",58.17,39,Takeaway,Credit Card,Friday,9,0,5,0,8
ORD-08210,2024-08-02 10:01:07.658380,CUST-0693,3,"Pasta, Noodles, Beverage",30.61,33,Takeaway,Debit Card,Friday,10,0,3,0,8
ORD-05347,2024-08-02 11:17:08.972090,CUST-0018,1,Dessert,6.03,15,Takeaway,Debit Card,Friday,11,1,4,0,8
ORD-07576,2024-08-02 11:47:34.346957,CUST-0761,5,"Sushi Roll, Salad, Pizza, Burger, Sandwich",65.76,32,Takeaway,Debit Card,Friday,11,1,3,0,8
ORD-09364,2024-08-02 13:20:35.708261,CUST-0029,2,"Pasta, Pizza",33.62,38,Takeaway,Digital Wallet,Friday,13,1,2,0,8
ORD-00691,2024-08-02 13:37:32.035676,CUST-0863,4,"Beverage, Pizza, Burger, Salad",45.08,32,Takeaway,Credit Card,Friday,13,1,5,0,8
ORD-00586,2024-08-02 13:54:20.233244,CUST-0517,3,"Noodles, Rice Bowl, Burger",45.45,30,Takeaway,Debit Card,Friday,13,1,2,0,8
ORD-05482,2024-08-02 13:55:20.622897,CUST-0572,1,Sushi Roll,17.56,22,Takeaway,Debit Card,Friday,13,1,4,0,8
ORD-08351,2024-08-02 15:01:04.564924,CUST-0890,4,"Burger, Rice Bowl, Salad, Sandwich",47.55,20,Takeaway,Cash,Friday,15,0,3,0,8
ORD-03427,2024-08-02 15:28:50.806157,CUST-0800,2,"Salad, Beverage",13.46,16,Takeaway,Credit Card,Friday,15,0,5,0,8
ORD-03020,2024-08-02 16:04:59.073786,CUST-0069,4,"Sandwich, Rice Bowl, Noodles, Pasta",55.13,18,Takeaway,Debit Card,Friday,16,0,4,0,8
ORD-02176,2024-08-02 18:27:08.166848,CUST-0162,4,"Pasta, Dessert, Pizza, Rice Bowl",52.4,32,Takeaway,Debit Card,Friday,18,1,4,0,8
ORD-02730,2024-08-02 18:38:22.881029,CUST-0078,2,"Pizza, Sushi Roll",31.71,13,Takeaway,Credit Card,Friday,18,1,2,0,8
ORD-05402,2024-08-02 19:02:47.594091,CUST-0205,5,"Sandwich, Sushi Roll, Beverage, Pasta, Dessert",50.32,12,Takeaway,Debit Card,Friday,19,1,4,0,8
ORD-04410,2024-08-02 19:31:07.201376,CUST-0768,2,"Beverage, Burger",16.82,18,Takeaway,Cash,Friday,19,1,5,0,8
ORD-04189,2024-08-02 20:01:45.055672,CUST-0569,3,"Noodles, Rice Bowl, Dessert",35.98,29,Takeaway,Digital Wallet,Friday,20,1,4,0,8
ORD-02960,2024-08-02 21:27:51.093538,CUST-0931,3,"Pizza, Noodles, Burger",50.91,30,Takeaway,Credit Card,Friday,21,1,5,0,8
ORD-00441,2024-08-02 21:47:10.621204,CUST-0039,3,"Salad, Dessert, Pasta",37.48,41,Takeaway,Cash,Friday,21,1,4,0,8
ORD-02669,2024-08-02 22:36:44.898237,CUST-0168,4,"Burger, Sushi Roll, Dessert, Pizza",52.35,12,Takeaway,Credit Card,Friday,22,0,5,0,8
ORD-04973,2024-08-03 00:58:37.413424,CUST-0327,5,"Dessert, Pasta, Sandwich, Sushi Roll, Salad",60.84,40,Takeaway,Debit Card,Saturday,0,0,4,1,8
ORD-01879,2024-08-03 01:11:38.314378,CUST-0813,3,"Pasta, Pizza, Beverage",36.43,25,Takeaway,Credit Card,Saturday,1,0,1,1,8
ORD-01616,2024-08-03 02:29:18.321563,CUST-0902,4,"Noodles, Pasta, Rice Bowl, Salad",52.53,34,Takeaway,Debit Card,Saturday,2,0,3,1,8
ORD-05191,2024-08-03 03:18:43.753614,CUST-0178,5,"Burger, Noodles, Salad, Pizza, Pasta",80.94,16,Takeaway,Digital Wallet,Saturday,3,0,4,1,8
ORD-06151,2024-08-03 04:30:29.291348,CUST-0292,1,Beverage,3.62,28,Takeaway,Debit Card,Saturday,4,0,4,1,8
ORD-03609,2024-08-03 06:11:57.878813,CUST-0458,5,"Sushi Roll, Burger, Pasta, Salad, Rice Bowl",80.93,38,Takeaway,Credit Card,Saturday,6,0,5,1,8
ORD-04405,2024-08-03 07:13:16.241823,CUST-0582,4,"Beverage, Pizza, Pasta, Rice Bowl",52.5,22,Takeaway,Debit Card,Saturday,7,0,1,1,8
ORD-00564,2024-08-03 07:55:53.388968,CUST-0429,3,"Dessert, Burger, Salad",27.75,27,Takeaway,Credit Card,Saturday,7,0,4,1,8
ORD-03647,2024-08-03 09:25:48.118336,CUST-0156,2,"Salad, Pasta",29.45,33,Takeaway,Credit Card,Saturday,9,0,4,1,8
ORD-08770,2024-08-03 10:45:35.850975,CUST-0977,5,"Sandwich, Burger, Beverage, Pasta, Dessert",48.0,11,Takeaway,Digital Wallet,Saturday,10,0,5,1,8
ORD-01880,2024-08-03 13:41:15.939834,CUST-0296,2,"Rice Bowl, Sandwich",21.53,16,Takeaway,Debit Card,Saturday,13,1,5,1,8
ORD-00442,2024-08-03 14:52:04.891283,CUST-0661,1,Pizza,17.47,27,Takeaway,Digital Wallet,Saturday,14,1,4,1,8
ORD-00664,2024-08-03 15:22:52.960400,CUST-0696,4,"Dessert, Pasta, Salad, Noodles",52.66,44,Takeaway,Cash,Saturday,15,0,4,1,8
ORD-09914,2024-08-03 15:33:03.973255,CUST-0010,2,"Salad, Pizza",24.12,11,Takeaway,Digital Wallet,Saturday,15,0,4,1,8
ORD-04187,2024-08-03 16:15:55.694915,CUST-0639,2,"Dessert, Pizza",28.15,40,Takeaway,Debit Card,Saturday,16,0,4,1,8
ORD-08327,2024-08-03 16:21:39.427583,CUST-0920,3,"Beverage, Pizza, Dessert",33.76,37,Takeaway,Debit Card,Saturday,16,0,2,1,8
ORD-09834,2024-08-03 17:32:35.913706,CUST-0417,3,"Burger, Pasta, Noodles",38.64,41,Takeaway,Debit Card,Saturday,17,0,2,1,8
ORD-06531,2024-08-03 18:26:22.315898,CUST-0458,5,"Burger, Rice Bowl, Dessert, Pasta, Beverage",52.84,27,Takeaway,Credit Card,Saturday,18,1,5,1,8
ORD-03781,2024-08-03 18:37:33.877292,CUST-0650,5,"Beverage, Rice Bowl, Noodles, Burger, Salad",53.6,12,Takeaway,Credit Card,Saturday,18,1,5,1,8
ORD-01499,2024-08-03 18:54:19.659909,CUST-0394,5,"Sandwich, Burger, Sushi Roll, Pasta, Noodles",58.0,23,Takeaway,Debit Card,Saturday,18,1,3,1,8
ORD-07811,2024-08-03 21:25:00.619678,CUST-0124,1,Noodles,12.85,43,Takeaway,Digital Wallet,Saturday,21,1,4,1,8
ORD-07358,2024-08-03 22:27:28.275680,CUST-0465,3,"Burger, Noodles, Dessert",34.9,37,Takeaway,Credit Card,Saturday,22,0,4,1,8
ORD-05451,2024-08-03 23:04:39.151226,CUST-0651,3,"Noodles, Pizza, Dessert",40.05,11,Takeaway,Credit Card,Saturday,23,0,3,1,8
ORD-05912,2024-08-03 23:31:56.052874,CUST-0551,2,"Salad, Burger",20.71,34,Takeaway,Debit Card,Saturday,23,0,5,1,8
ORD-07303,2024-08-04 00:55:23.659364,CUST-0160,3,"Sandwich, Rice Bowl, Pizza",46.95,36,Takeaway,Credit Card,Sunday,0,0,5,1,8
ORD-04806,2024-08-04 01:28:46.884002,CUST-0662,3,"Beverage, Burger, Dessert",24.14,20,Takeaway,Debit Card,Sunday,1,0,5,1,8
ORD-03962,2024-08-04 04:20:48.194702,CUST-0827,3,"Rice Bowl, Sandwich, Pizza",42.96,44,Takeaway,Debit Card,Sunday,4,0,3,1,8
ORD-09359,2024-08-04 04:21:52.362210,CUST-0641,5,"Sandwich, Burger, Rice Bowl, Sushi Roll, Beverage",58.76,15,Takeaway,Credit Card,Sunday,4,0,1,1,8
ORD-09141,2024-08-04 05:26:43.503824,CUST-0871,5,"Burger, Pasta, Pizza, Rice Bowl, Salad",69.98,29,Takeaway,Debit Card,Sunday,5,0,5,1,8
ORD-05254,2024-08-04 06:21:50.936167,CUST-0928,1,Sushi Roll,17.46,42,Takeaway,Debit Card,Sunday,6,0,5,1,8
ORD-06898,2024-08-04 06:28:08.141441,CUST-0592,3,"Noodles, Rice Bowl, Pizza",47.61,39,Takeaway,Credit Card,Sunday,6,0,2,1,8
ORD-07832,2024-08-04 11:27:00.718906,CUST-0486,2,"Burger, Salad",21.15,35,Takeaway,Credit Card,Sunday,11,1,5,1,8
ORD-08391,2024-08-04 11:59:58.024249,CUST-0501,5,"Noodles, Salad, Burger, Pizza, Pasta",60.5,10,Takeaway,Credit Card,Sunday,11,1,5,1,8
ORD-08532,2024-08-04 13:46:16.331876,CUST-0689,2,"Dessert, Sushi Roll",26.09,24,Takeaway,Debit Card,Sunday,13,1,5,1,8
ORD-03340,2024-08-04 14:52:29.814866,CUST-0718,3,"Salad, Rice Bowl, Sandwich",36.97,16,Takeaway,Debit Card,Sunday,14,1,3,1,8
ORD-03018,2024-08-04 16:44:16.762264,CUST-0457,4,"Noodles, Burger, Dessert, Beverage",33.59,30,Takeaway,Cash,Sunday,16,0,3,1,8
ORD-00070,2024-08-04 17:00:39.165811,CUST-0572,3,"Burger, Dessert, Sushi Roll",38.66,42,Takeaway,Credit Card,Sunday,17,0,5,1,8
ORD-02248,2024-08-04 18:35:16.558120,CUST-0516,1,Pizza,15.98,36,Takeaway,Debit Card,Sunday,18,1,4,1,8
ORD-03721,2024-08-04 18:48:14.612119,CUST-0386,2,"Rice Bowl, Burger",29.87,32,Takeaway,Debit Card,Sunday,18,1,4,1,8
ORD-05535,2024-08-04 19:21:03.499846,CUST-0026,5,"Sandwich, Pizza, Salad, Rice Bowl, Sushi Roll",75.89,33,Takeaway,Credit Card,Sunday,19,1,5,1,8
ORD-09203,2024-08-04 20:45:33.894328,CUST-0421,3,"Sushi Roll, Beverage, Burger",38.88,21,Takeaway,Digital Wallet,Sunday,20,1,5,1,8
ORD-06708,2024-08-04 20:46:52.287999,CUST-0530,1,Pizza,15.96,37,Takeaway,Credit Card,Sunday,20,1,5,1,8
ORD-02161,2024-08-04 20:47:35.439627,CUST-0026,5,"Salad, Burger, Beverage, Dessert, Sushi Roll",47.49,16,Takeaway,Credit Card,Sunday,20,1,4,1,8
ORD-02997,2024-08-04 21:53:01.967373,CUST-0708,5,"Pasta, Pizza, Sushi Roll, Rice Bowl, Dessert",65.09,39,Takeaway,Digital Wallet,Sunday,21,1,3,1,8
ORD-00506,2024-08-05 00:39:31.309061,CUST-0162,5,"Burger, Sushi Roll, Rice Bowl, Sandwich, Beverage",59.17,30,Takeaway,Credit Card,Monday,0,0,5,0,8
ORD-04496,2024-08-05 01:34:42.323616,CUST-0789,4,"Pasta, Salad, Beverage, Sandwich",38.76,12,Takeaway,Debit Card,Monday,1,0,5,0,8
ORD-06457,2024-08-05 02:27:51.345144,CUST-0489,1,Burger,15.67,37,Takeaway,Debit Card,Monday,2,0,5,0,8
ORD-08347,2024-08-05 02:35:56.337099,CUST-0606,4,"Pizza, Beverage, Rice Bowl, Noodles",51.85,42,Takeaway,Debit Card,Monday,2,0,4,0,8
ORD-08521,2024-08-05 03:14:37.928786,CUST-0619,3,"Pasta, Rice Bowl, Pizza",49.58,26,Takeaway,Credit Card,Monday,3,0,3,0,8
ORD-02626,2024-08-05 03:51:36.495680,CUST-0409,4,"Sushi Roll, Dessert, Sandwich, Beverage",41.79,40,Takeaway,Debit Card,Monday,3,0,1,0,8
ORD-05054,2024-08-05 04:46:17.083964,CUST-0195,3,"Sandwich, Salad, Dessert",30.35,31,Takeaway,Credit Card,Monday,4,0,4,0,8
ORD-04103,2024-08-05 04:57:24.372682,CUST-0972,2,"Pasta, Salad",23.61,26,Takeaway,Credit Card,Monday,4,0,4,0,8
ORD-02691,2024-08-05 06:08:53.052994,CUST-0245,1,Pizza,22.59,20,Takeaway,Debit Card,Monday,6,0,5,0,8
ORD-09277,2024-08-05 06:21:53.704630,CUST-0186,3,"Pasta, Beverage, Pizza",36.27,23,Takeaway,Credit Card,Monday,6,0,4,0,8
ORD-05078,2024-08-05 07:43:53.270756,CUST-0478,4,"Pizza, Beverage, Noodles, Sandwich",46.37,28,Takeaway,Digital Wallet,Monday,7,0,1,0,8
ORD-02100,2024-08-05 08:17:30.079102,CUST-0677,3,"Beverage, Noodles, Dessert",20.68,31,Takeaway,Credit Card,Monday,8,0,2,0,8
ORD-05597,2024-08-05 08:19:32.845612,CUST-0305,5,"Pizza, Rice Bowl, Burger, Dessert, Sandwich",47.95,13,Takeaway,Debit Card,Monday,8,0,2,0,8
ORD-03510,2024-08-05 08:29:30.806052,CUST-0202,5,"Dessert, Pizza, Rice Bowl, Burger, Sushi Roll",79.73,20,Takeaway,Debit Card,Monday,8,0,4,0,8
ORD-04521,2024-08-05 09:24:46.996776,CUST-0032,1,Pizza,24.29,37,Takeaway,Digital Wallet,Monday,9,0,4,0,8
ORD-05618,2024-08-05 10:19:47.344345,CUST-0366,5,"Sandwich, Salad, Beverage, Pizza, Sushi Roll",61.57,41,Takeaway,Debit Card,Monday,10,0,3,0,8
ORD-08513,2024-08-05 11:07:10.878002,CUST-0288,1,Burger,12.83,17,Takeaway,Digital Wallet,Monday,11,1,4,0,8
ORD-05239,2024-08-05 11:19:16.385810,CUST-0883,2,"Sandwich, Salad",20.0,16,Takeaway,Digital Wallet,Monday,11,1,5,0,8
ORD-09863,2024-08-05 12:42:44.822232,CUST-0380,1,Rice Bowl,15.02,12,Takeaway,Debit Card,Monday,12,1,5,0,8
ORD-02605,2024-08-05 13:21:10.011957,CUST-0728,3,"Dessert, Salad, Pizza",43.2,16,Takeaway,Debit Card,Monday,13,1,4,0,8
ORD-00883,2024-08-05 14:44:23.297401,CUST-0355,4,"Burger, Pizza, Pasta, Sandwich",56.82,28,Takeaway,Credit Card,Monday,14,1,4,0,8
ORD-05364,2024-08-05 15:01:52.548679,CUST-0412,2,"Beverage, Burger",17.78,35,Takeaway,Credit Card,Monday,15,0,5,0,8
ORD-01677,2024-08-05 15:47:58.999506,CUST-0819,1,Beverage,4.69,22,Takeaway,Digital Wallet,Monday,15,0,2,0,8
ORD-02738,2024-08-05 15:48:23.820584,CUST-0152,3,"Noodles, Rice Bowl, Burger",44.83,26,Takeaway,Cash,Monday,15,0,4,0,8
ORD-09282,2024-08-05 15:48:37.821055,CUST-0509,3,"Salad, Sushi Roll, Pasta",47.12,18,Takeaway,Debit Card,Monday,15,0,2,0,8
ORD-05777,2024-08-05 16:09:18.903090,CUST-0992,3,"Salad, Sushi Roll, Beverage",31.49,29,Takeaway,Debit Card,Monday,16,0,3,0,8
ORD-01263,2024-08-05 16:33:45.352974,CUST-0777,5,"Sushi Roll, Dessert, Beverage, Noodles, Pasta",61.4,39,Takeaway,Credit Card,Monday,16,0,1,0,8
ORD-09828,2024-08-05 16:50:55.529490,CUST-0722,3,"Rice Bowl, Sandwich, Beverage",28.14,40,Takeaway,Credit Card,Monday,16,0,4,0,8
ORD-07829,2024-08-05 19:47:44.519315,CUST-0751,3,"Burger, Beverage, Rice Bowl",30.48,19,Takeaway,Credit Card,Monday,19,1,5,0,8
ORD-04732,2024-08-05 20:58:15.058697,CUST-0164,5,"Pasta, Sushi Roll, Salad, Beverage, Dessert",58.13,42,Takeaway,Cash,Monday,20,1,5,0,8
ORD-00653,2024-08-05 21:32:48.963010,CUST-0507,2,"Pasta, Burger",24.2,35,Takeaway,Debit Card,Monday,21,1,5,0,8
ORD-09956,2024-08-05 22:55:30.338572,CUST-0860,1,Pizza,14.74,38,Takeaway,Debit Card,Monday,22,0,4,0,8
ORD-05188,2024-08-05 23:34:47.707371,CUST-0338,1,Sushi Roll,21.74,14,Takeaway,Credit Card,Monday,23,0,3,0,8
ORD-01798,2024-08-06 02:52:30.572643,CUST-0062,5,"Burger, Dessert, Noodles, Sushi Roll, Sandwich",63.1,35,Takeaway,Credit Card,Tuesday,2,0,4,0,8
ORD-03243,2024-08-06 03:07:39.831920,CUST-0835,4,"Dessert, Sandwich, Salad, Pasta",45.16,21,Takeaway,Digital Wallet,Tuesday,3,0,4,0,8
ORD-08658,2024-08-06 03:25:35.287122,CUST-0485,5,"Beverage, Pasta, Salad, Burger, Sandwich",52.28,15,Takeaway,Credit Card,Tuesday,3,0,5,0,8
ORD-04054,2024-08-06 04:31:43.934923,CUST-0941,2,"Sushi Roll, Sandwich",24.94,35,Takeaway,Digital Wallet,Tuesday,4,0,3,0,8
ORD-04217,2024-08-06 04:41:30.245995,CUST-0436,1,Pizza,18.65,40,Takeaway,Debit Card,Tuesday,4,0,4,0,8
ORD-02226,2024-08-06 04:53:39.286038,CUST-0640,1,Salad,9.12,16,Takeaway,Credit Card,Tuesday,4,0,4,0,8
ORD-00223,2024-08-06 06:35:42.750422,CUST-0727,2,"Rice Bowl, Sandwich",22.0,38,Takeaway,Debit Card,Tuesday,6,0,3,0,8
ORD-06455,2024-08-06 06:45:57.327420,CUST-0299,2,"Salad, Sandwich",20.71,20,Takeaway,Digital Wallet,Tuesday,6,0,5,0,8
ORD-05031,2024-08-06 09:13:21.520063,CUST-0840,4,"Pizza, Rice Bowl, Sandwich, Sushi Roll",57.7,30,Takeaway,Debit Card,Tuesday,9,0,2,0,8
ORD-04638,2024-08-06 14:11:04.825100,CUST-0631,3,"Burger, Sandwich, Dessert",31.13,11,Takeaway,Debit Card,Tuesday,14,1,4,0,8
ORD-05615,2024-08-06 15:02:30.126412,CUST-0437,4,"Beverage, Dessert, Pasta, Burger",34.25,41,Takeaway,Debit Card,Tuesday,15,0,4,0,8
ORD-02353,2024-08-06 15:49:07.543678,CUST-0898,1,Sandwich,10.92,25,Takeaway,Debit Card,Tuesday,15,0,4,0,8
ORD-05025,2024-08-06 15:50:38.962986,CUST-0785,4,"Beverage, Sushi Roll, Sandwich, Burger",42.78,17,Takeaway,Credit Card,Tuesday,15,0,2,0,8
ORD-03585,2024-08-06 16:25:39.963308,CUST-0673,3,"Pasta, Noodles, Dessert",30.72,20,Takeaway,Debit Card,Tuesday,16,0,4,0,8
ORD-01846,2024-08-06 16:49:04.308801,CUST-0900,4,"Beverage, Sushi Roll, Noodles, Salad",41.33,28,Takeaway,Debit Card,Tuesday,16,0,4,0,8
ORD-00213,2024-08-06 17:06:16.895548,CUST-0264,3,"Beverage, Pizza, Salad",38.28,42,Takeaway,Credit Card,Tuesday,17,0,4,0,8
ORD-02430,2024-08-06 17:17:32.558165,CUST-0820,1,Pizza,17.58,18,Takeaway,Cash,Tuesday,17,0,5,0,8
ORD-05620,2024-08-06 18:11:09.802104,CUST-0771,4,"Dessert, Sushi Roll, Pizza, Noodles",62.43,41,Takeaway,Credit Card,Tuesday,18,1,2,0,8
ORD-03954,2024-08-06 19:58:54.432743,CUST-0898,3,"Burger, Pizza, Rice Bowl",42.77,31,Takeaway,Digital Wallet,Tuesday,19,1,5,0,8
ORD-07909,2024-08-06 20:09:15.984314,CUST-0577,4,"Beverage, Burger, Sushi Roll, Pizza",56.01,41,Takeaway,Cash,Tuesday,20,1,2,0,8
ORD-07845,2024-08-06 20:10:44.941426,CUST-0535,3,"Rice Bowl, Noodles, Pizza",44.3,17,Takeaway,Debit Card,Tuesday,20,1,5,0,8
ORD-09482,2024-08-07 00:54:56.367312,CUST-0594,2,"Rice Bowl, Sandwich",23.63,27,Takeaway,Cash,Wednesday,0,0,4,0,8
ORD-03824,2024-08-07 02:49:28.207205,CUST-0408,3,"Rice Bowl, Sushi Roll, Noodles",37.72,12,Takeaway,Debit Card,Wednesday,2,0,3,0,8
ORD-03471,2024-08-07 03:04:36.202274,CUST-0485,5,"Pizza, Dessert, Pasta, Noodles, Rice Bowl",73.56,39,Takeaway,Debit Card,Wednesday,3,0,4,0,8
ORD-02802,2024-08-07 03:47:58.392172,CUST-0782,4,"Rice Bowl, Salad, Pasta, Sushi Roll",56.54,44,Takeaway,Debit Card,Wednesday,3,0,2,0,8
ORD-07197,2024-08-07 07:40:45.286872,CUST-0071,2,"Rice Bowl, Sandwich",25.2,36,Takeaway,Debit Card,Wednesday,7,0,4,0,8
ORD-00630,2024-08-07 07:55:46.339413,CUST-0658,1,Salad,10.54,44,Takeaway,Debit Card,Wednesday,7,0,4,0,8
ORD-06514,2024-08-07 08:16:55.490468,CUST-0406,2,"Salad, Sandwich",21.89,34,Takeaway,Debit Card,Wednesday,8,0,5,0,8
ORD-01659,2024-08-07 08:41:09.098799,CUST-0881,2,"Salad, Burger",25.68,28,Takeaway,Debit Card,Wednesday,8,0,2,0,8
ORD-01349,2024-08-07 08:43:07.747072,CUST-0817,5,"Dessert, Pizza, Salad, Rice Bowl, Beverage",50.12,35,Takeaway,Debit Card,Wednesday,8,0,4,0,8
ORD-05657,2024-08-07 10:31:24.584293,CUST-0358,2,"Dessert, Rice Bowl",20.08,16,Takeaway,Credit Card,Wednesday,10,0,5,0,8
ORD-07693,2024-08-07 11:23:50.498759,CUST-0642,1,Salad,8.22,39,Takeaway,Cash,Wednesday,11,1,3,0,8
ORD-06674,2024-08-07 14:43:31.399785,CUST-0585,4,"Dessert, Burger, Rice Bowl, Pasta",53.19,10,Takeaway,Credit Card,Wednesday,14,1,5,0,8
ORD-09337,2024-08-07 16:12:59.507992,CUST-0643,4,"Dessert, Noodles, Beverage, Sushi Roll",45.38,41,Takeaway,Debit Card,Wednesday,16,0,4,0,8
ORD-03308,2024-08-07 16:44:15.874631,CUST-0121,5,"Sushi Roll, Beverage, Pizza, Sandwich, Burger",63.88,32,Takeaway,Credit Card,Wednesday,16,0,3,0,8
ORD-03981,2024-08-07 16:53:31.678576,CUST-0756,1,Pizza,18.27,13,Takeaway,Cash,Wednesday,16,0,4,0,8
ORD-08527,2024-08-07 18:25:17.964650,CUST-0139,5,"Salad, Dessert, Noodles, Rice Bowl, Sandwich",53.96,22,Takeaway,Credit Card,Wednesday,18,1,4,0,8
ORD-02542,2024-08-07 18:41:55.189018,CUST-0896,5,"Sushi Roll, Burger, Pasta, Rice Bowl, Noodles",75.68,25,Takeaway,Cash,Wednesday,18,1,4,0,8
ORD-03223,2024-08-07 20:53:41.690402,CUST-0601,1,Salad,10.25,16,Takeaway,Debit Card,Wednesday,20,1,5,0,8
ORD-04869,2024-08-07 21:02:33.672106,CUST-0536,5,"Sushi Roll, Pasta, Beverage, Burger, Dessert",60.26,45,Takeaway,Cash,Wednesday,21,1,4,0,8
ORD-03538,2024-08-07 21:42:50.965116,CUST-0581,2,"Sushi Roll, Sandwich",34.04,31,Takeaway,Digital Wallet,Wednesday,21,1,4,0,8
ORD-04271,2024-08-07 23:33:02.341661,CUST-0789,5,"Salad, Sandwich, Rice Bowl, Sushi Roll, Pizza",71.8,34,Takeaway,Credit Card,Wednesday,23,0,4,0,8
ORD-00021,2024-08-07 23:42:43.455383,CUST-0805,1,Rice Bowl,13.42,32,Takeaway,Cash,Wednesday,23,0,5,0,8
ORD-07505,2024-08-08 02:15:33.983195,CUST-0683,3,"Beverage, Rice Bowl, Pasta",35.16,24,Takeaway,Debit Card,Thursday,2,0,2,0,8
ORD-02555,2024-08-08 02:50:55.014351,CUST-0658,2,"Sushi Roll, Burger",27.63,17,Takeaway,Credit Card,Thursday,2,0,2,0,8
ORD-05964,2024-08-08 04:04:19.618736,CUST-0213,3,"Sushi Roll, Pasta, Beverage",36.25,22,Takeaway,Credit Card,Thursday,4,0,4,0,8
ORD-02647,2024-08-08 04:04:32.078225,CUST-0962,5,"Sushi Roll, Sandwich, Dessert, Salad, Rice Bowl",57.13,13,Takeaway,Credit Card,Thursday,4,0,5,0,8
ORD-01251,2024-08-08 04:21:52.045281,CUST-0689,3,"Beverage, Pizza, Dessert",30.48,43,Takeaway,Cash,Thursday,4,0,5,0,8
ORD-03218,2024-08-08 05:00:50.791763,CUST-0153,3,"Burger, Rice Bowl, Dessert",36.11,22,Takeaway,Credit Card,Thursday,5,0,5,0,8
ORD-03280,2024-08-08 05:19:40.797149,CUST-0670,4,"Pasta, Sushi Roll, Dessert, Burger",51.74,20,Takeaway,Credit Card,Thursday,5,0,5,0,8
ORD-08821,2024-08-08 07:11:04.932341,CUST-0434,5,"Burger, Sandwich, Sushi Roll, Pasta, Rice Bowl",66.15,27,Takeaway,Cash,Thursday,7,0,3,0,8
ORD-07631,2024-08-08 09:12:47.638763,CUST-0428,3,"Rice Bowl, Beverage, Sandwich",30.97,24,Takeaway,Debit Card,Thursday,9,0,4,0,8
ORD-07472,2024-08-08 09:45:56.695232,CUST-0985,3,"Pasta, Sushi Roll, Sandwich",48.36,33,Takeaway,Debit Card,Thursday,9,0,5,0,8
ORD-02392,2024-08-08 09:52:49.459915,CUST-0920,4,"Beverage, Pizza, Sushi Roll, Dessert",53.52,26,Takeaway,Cash,Thursday,9,0,5,0,8
ORD-09682,2024-08-08 09:58:24.657160,CUST-0538,3,"Sushi Roll, Noodles, Rice Bowl",46.94,30,Takeaway,Credit Card,Thursday,9,0,5,0,8
ORD-04124,2024-08-08 10:09:41.943725,CUST-0997,4,"Dessert, Noodles, Sandwich, Burger",38.08,14,Takeaway,Digital Wallet,Thursday,10,0,4,0,8
ORD-01089,2024-08-08 12:08:12.605473,CUST-0653,2,"Sandwich, Pizza",21.05,22,Takeaway,Debit Card,Thursday,12,1,3,0,8
ORD-07566,2024-08-08 13:17:55.723211,CUST-0652,5,"Sushi Roll, Sandwich, Burger, Pizza, Salad",73.91,13,Takeaway,Debit Card,Thursday,13,1,4,0,8
ORD-07106,2024-08-08 13:18:09.480947,CUST-0264,4,"Rice Bowl, Sandwich, Salad, Burger",43.58,38,Takeaway,Cash,Thursday,13,1,4,0,8
ORD-06530,2024-08-08 19:27:37.198834,CUST-0966,2,"Salad, Noodles",24.0,36,Takeaway,Credit Card,Thursday,19,1,5,0,8
ORD-07648,2024-08-08 19:37:20.417520,CUST-0359,1,Noodles,13.91,42,Takeaway,Debit Card,Thursday,19,1,5,0,8
